User ID,Timestamp,Channel,Campaign,Conversion,Date
84413,2025-02-10 13:21:35,Direct Traffic,-,Yes,2025-02-10
46977,2025-02-11 04:20:03,Referral,Brand Awareness,Yes,2025-02-11
79181,2025-02-10 08:13:16,Email,-,Yes,2025-02-10
24594,2025-02-10 06:44:57,Email,Retargeting,No,2025-02-10
75841,2025-02-11 12:29:10,Display Ads,-,Yes,2025-02-11
78381,2025-02-10 05:51:59,Direct Traffic,-,No,2025-02-10
14476,2025-02-11 00:36:43,Direct Traffic,-,No,2025-02-11
92673,2025-02-11 16:09:47,Social Media,Retargeting,Yes,2025-02-11
61368,2025-02-11 06:17:09,Social Media,Discount Offer,No,2025-02-11
70850,2025-02-11 18:55:18,Display Ads,-,No,2025-02-11
27925,2025-02-10 01:27:13,Social Media,-,No,2025-02-10
47829,2025-02-10 16:10:41,Social Media,Brand Awareness,Yes,2025-02-10
27106,2025-02-11 06:26:34,Direct Traffic,-,No,2025-02-11
33292,2025-02-10 13:34:28,Email,Winter Sale,No,2025-02-10
45981,2025-02-11 01:58:32,Direct Traffic,-,No,2025-02-11
81190,2025-02-10 03:07:51,Display Ads,-,No,2025-02-10
78646,2025-02-11 16:09:58,Display Ads,Brand Awareness,No,2025-02-11
52236,2025-02-11 06:11:15,Display Ads,New Product Launch,No,2025-02-11
78441,2025-02-10 20:02:39,Email,Brand Awareness,Yes,2025-02-10
79883,2025-02-11 20:39:36,Referral,New Product Launch,Yes,2025-02-11
91448,2025-02-11 22:32:25,Direct Traffic,-,No,2025-02-11
61985,2025-02-10 00:39:35,Social Media,-,Yes,2025-02-10
18995,2025-02-10 14:34:59,Direct Traffic,-,No,2025-02-10
97844,2025-02-11 15:52:54,Social Media,Brand Awareness,No,2025-02-11
94548,2025-02-10 08:16:25,Search Ads,Winter Sale,No,2025-02-10
44400,2025-02-11 15:17:26,Social Media,New Product Launch,Yes,2025-02-11
52553,2025-02-11 06:02:39,Referral,Discount Offer,No,2025-02-11
79100,2025-02-10 16:34:24,Search Ads,New Product Launch,No,2025-02-10
26511,2025-02-10 13:40:10,Email,Brand Awareness,Yes,2025-02-10
34649,2025-02-10 17:05:52,Email,Brand Awareness,Yes,2025-02-10
87191,2025-02-11 03:37:15,Email,New Product Launch,Yes,2025-02-11
93431,2025-02-11 02:14:26,Social Media,-,No,2025-02-11
11894,2025-02-10 03:13:42,Display Ads,Discount Offer,Yes,2025-02-10
93328,2025-02-10 03:24:49,Search Ads,New Product Launch,No,2025-02-10
83615,2025-02-11 07:56:31,Direct Traffic,-,Yes,2025-02-11
76645,2025-02-11 11:34:37,Search Ads,Winter Sale,Yes,2025-02-11
82497,2025-02-10 18:23:09,Direct Traffic,-,No,2025-02-10
54877,2025-02-11 08:13:33,Referral,Brand Awareness,No,2025-02-11
73527,2025-02-11 12:10:24,Display Ads,Winter Sale,No,2025-02-11
21504,2025-02-11 22:51:57,Display Ads,Discount Offer,No,2025-02-11
81847,2025-02-10 02:48:49,Search Ads,Brand Awareness,No,2025-02-10
50636,2025-02-11 20:19:46,Search Ads,Discount Offer,No,2025-02-11
93007,2025-02-11 23:36:05,Referral,Winter Sale,No,2025-02-11
81446,2025-02-11 23:22:37,Display Ads,Discount Offer,No,2025-02-11
78932,2025-02-10 12:21:19,Direct Traffic,-,Yes,2025-02-10
76821,2025-02-10 16:13:12,Display Ads,Discount Offer,Yes,2025-02-10
63990,2025-02-11 09:04:40,Referral,New Product Launch,Yes,2025-02-11
82701,2025-02-11 07:29:16,Social Media,Winter Sale,No,2025-02-11
46667,2025-02-10 07:17:58,Email,Brand Awareness,Yes,2025-02-10
94486,2025-02-11 09:43:39,Social Media,Discount Offer,No,2025-02-11
71911,2025-02-11 01:33:05,Referral,Retargeting,Yes,2025-02-11
62107,2025-02-10 14:46:10,Display Ads,New Product Launch,No,2025-02-10
43603,2025-02-11 19:36:18,Email,New Product Launch,No,2025-02-11
29773,2025-02-10 21:11:49,Search Ads,Discount Offer,No,2025-02-10
47152,2025-02-11 20:01:10,Email,Brand Awareness,No,2025-02-11
21504,2025-02-11 08:49:53,Referral,Brand Awareness,No,2025-02-11
38485,2025-02-10 11:04:38,Social Media,New Product Launch,Yes,2025-02-10
64157,2025-02-11 03:27:09,Referral,Discount Offer,No,2025-02-11
69192,2025-02-11 14:28:11,Search Ads,Discount Offer,No,2025-02-11
26783,2025-02-11 07:27:22,Social Media,New Product Launch,No,2025-02-11
75656,2025-02-10 07:24:36,Display Ads,Winter Sale,Yes,2025-02-10
74513,2025-02-11 18:44:54,Email,-,No,2025-02-11
81851,2025-02-10 17:10:34,Social Media,Discount Offer,Yes,2025-02-10
17272,2025-02-11 19:12:09,Search Ads,Winter Sale,No,2025-02-11
85470,2025-02-11 00:20:30,Email,New Product Launch,No,2025-02-11
58238,2025-02-10 11:13:03,Direct Traffic,-,Yes,2025-02-10
80551,2025-02-11 09:03:42,Social Media,Winter Sale,Yes,2025-02-11
65497,2025-02-11 18:07:18,Direct Traffic,-,No,2025-02-11
96934,2025-02-10 12:38:17,Email,Winter Sale,Yes,2025-02-10
85725,2025-02-10 13:01:07,Direct Traffic,-,No,2025-02-10
28144,2025-02-10 09:30:15,Social Media,New Product Launch,No,2025-02-10
34310,2025-02-10 07:50:11,Social Media,Winter Sale,No,2025-02-10
65207,2025-02-10 06:22:24,Social Media,New Product Launch,No,2025-02-10
44397,2025-02-11 15:16:26,Email,Discount Offer,No,2025-02-11
28297,2025-02-10 07:49:41,Display Ads,Discount Offer,No,2025-02-10
20306,2025-02-11 07:47:46,Social Media,Retargeting,No,2025-02-11
98237,2025-02-11 19:42:08,Display Ads,Winter Sale,Yes,2025-02-11
63416,2025-02-11 23:59:16,Social Media,New Product Launch,No,2025-02-11
78831,2025-02-10 14:49:33,Search Ads,Discount Offer,No,2025-02-10
35337,2025-02-10 15:38:08,Email,New Product Launch,Yes,2025-02-10
83481,2025-02-11 17:05:16,Display Ads,Retargeting,Yes,2025-02-11
37559,2025-02-10 02:30:45,Direct Traffic,-,Yes,2025-02-10
72636,2025-02-10 00:32:08,Search Ads,New Product Launch,No,2025-02-10
11295,2025-02-10 05:48:22,Social Media,Brand Awareness,Yes,2025-02-10
98670,2025-02-11 03:35:08,Search Ads,Discount Offer,Yes,2025-02-11
77483,2025-02-10 03:02:26,Display Ads,Winter Sale,Yes,2025-02-10
62843,2025-02-11 15:12:14,Email,Brand Awareness,No,2025-02-11
64153,2025-02-10 02:39:12,Referral,Brand Awareness,No,2025-02-10
36625,2025-02-10 16:14:57,Email,Brand Awareness,Yes,2025-02-10
35980,2025-02-10 11:04:00,Direct Traffic,-,Yes,2025-02-10
81847,2025-02-10 19:26:45,Search Ads,-,Yes,2025-02-10
92988,2025-02-11 23:03:32,Referral,Retargeting,Yes,2025-02-11
28265,2025-02-10 06:40:42,Display Ads,Brand Awareness,No,2025-02-10
94932,2025-02-11 07:35:13,Direct Traffic,-,No,2025-02-11
64541,2025-02-11 11:21:24,Display Ads,Discount Offer,No,2025-02-11
15277,2025-02-11 16:45:00,Email,New Product Launch,No,2025-02-11
35212,2025-02-11 12:31:21,Display Ads,Retargeting,Yes,2025-02-11
31070,2025-02-11 21:33:36,Social Media,-,No,2025-02-11
58703,2025-02-10 08:34:50,Social Media,Discount Offer,No,2025-02-10
71306,2025-02-11 06:00:39,Social Media,Retargeting,Yes,2025-02-11
64867,2025-02-11 02:22:49,Email,New Product Launch,No,2025-02-11
21690,2025-02-10 14:08:15,Display Ads,Discount Offer,Yes,2025-02-10
43094,2025-02-11 23:08:26,Email,Brand Awareness,Yes,2025-02-11
86081,2025-02-11 14:10:22,Display Ads,New Product Launch,Yes,2025-02-11
89239,2025-02-11 03:17:20,Email,New Product Launch,No,2025-02-11
83312,2025-02-10 19:33:49,Email,Retargeting,Yes,2025-02-10
85725,2025-02-10 00:30:00,Direct Traffic,-,Yes,2025-02-10
69301,2025-02-10 15:40:52,Display Ads,Discount Offer,Yes,2025-02-10
36375,2025-02-11 04:04:14,Display Ads,Brand Awareness,Yes,2025-02-11
95960,2025-02-11 16:25:09,Social Media,Brand Awareness,Yes,2025-02-11
64747,2025-02-10 06:06:37,Social Media,-,No,2025-02-10
45315,2025-02-11 12:59:03,Display Ads,New Product Launch,Yes,2025-02-11
80046,2025-02-11 18:12:22,Search Ads,-,Yes,2025-02-11
80999,2025-02-10 13:36:59,Social Media,-,No,2025-02-10
87642,2025-02-11 05:57:04,Email,New Product Launch,No,2025-02-11
60881,2025-02-11 14:54:09,Direct Traffic,-,No,2025-02-11
25147,2025-02-11 17:45:32,Display Ads,Retargeting,No,2025-02-11
86112,2025-02-11 21:47:06,Search Ads,Brand Awareness,No,2025-02-11
28729,2025-02-11 02:31:33,Direct Traffic,-,Yes,2025-02-11
90897,2025-02-11 12:06:40,Display Ads,-,Yes,2025-02-11
39379,2025-02-11 00:50:23,Display Ads,Retargeting,No,2025-02-11
80602,2025-02-10 00:02:02,Display Ads,-,No,2025-02-10
88293,2025-02-10 05:45:23,Social Media,Retargeting,No,2025-02-10
68632,2025-02-11 14:05:19,Social Media,Winter Sale,Yes,2025-02-11
77231,2025-02-11 20:47:41,Search Ads,Winter Sale,No,2025-02-11
90516,2025-02-10 09:01:56,Referral,New Product Launch,No,2025-02-10
80133,2025-02-11 15:40:44,Email,Retargeting,No,2025-02-11
40597,2025-02-11 11:20:49,Display Ads,-,No,2025-02-11
46592,2025-02-10 04:57:51,Referral,Discount Offer,No,2025-02-10
24810,2025-02-10 12:24:18,Referral,-,No,2025-02-10
78804,2025-02-11 19:41:52,Referral,-,Yes,2025-02-11
56363,2025-02-11 12:21:19,Referral,-,Yes,2025-02-11
80804,2025-02-10 05:18:41,Social Media,Retargeting,No,2025-02-10
97726,2025-02-11 07:09:28,Display Ads,-,No,2025-02-11
85426,2025-02-11 04:37:39,Social Media,New Product Launch,No,2025-02-11
29461,2025-02-10 00:59:07,Social Media,Winter Sale,Yes,2025-02-10
50783,2025-02-10 15:35:00,Direct Traffic,-,No,2025-02-10
41935,2025-02-10 22:56:50,Email,Retargeting,No,2025-02-10
76909,2025-02-10 01:44:20,Social Media,Brand Awareness,No,2025-02-10
83281,2025-02-11 15:01:04,Referral,New Product Launch,Yes,2025-02-11
28912,2025-02-10 12:17:21,Social Media,Discount Offer,No,2025-02-10
47675,2025-02-11 15:41:33,Social Media,-,Yes,2025-02-11
85902,2025-02-10 12:22:04,Display Ads,Winter Sale,Yes,2025-02-10
91357,2025-02-10 14:35:51,Direct Traffic,-,No,2025-02-10
33601,2025-02-10 05:36:32,Direct Traffic,-,No,2025-02-10
26601,2025-02-10 09:05:42,Social Media,Brand Awareness,No,2025-02-10
32877,2025-02-11 10:21:58,Search Ads,Winter Sale,No,2025-02-11
47675,2025-02-10 03:16:17,Direct Traffic,-,Yes,2025-02-10
51068,2025-02-11 18:37:21,Search Ads,Discount Offer,No,2025-02-11
10167,2025-02-11 22:03:25,Display Ads,Brand Awareness,Yes,2025-02-11
95840,2025-02-11 14:27:18,Display Ads,New Product Launch,No,2025-02-11
55983,2025-02-10 19:05:10,Direct Traffic,-,No,2025-02-10
45832,2025-02-10 15:25:56,Referral,Brand Awareness,No,2025-02-10
72118,2025-02-10 22:28:39,Search Ads,New Product Launch,No,2025-02-10
29440,2025-02-10 14:08:29,Social Media,Winter Sale,Yes,2025-02-10
50905,2025-02-11 06:56:53,Direct Traffic,-,Yes,2025-02-11
60095,2025-02-10 03:26:58,Direct Traffic,-,No,2025-02-10
62128,2025-02-11 21:26:35,Direct Traffic,-,No,2025-02-11
69838,2025-02-10 07:21:41,Referral,Brand Awareness,Yes,2025-02-10
32839,2025-02-10 08:12:21,Email,-,No,2025-02-10
90039,2025-02-11 18:56:40,Referral,Retargeting,Yes,2025-02-11
27925,2025-02-10 19:34:19,Direct Traffic,-,Yes,2025-02-10
30578,2025-02-10 09:48:39,Referral,Discount Offer,No,2025-02-10
99321,2025-02-10 13:55:21,Direct Traffic,-,Yes,2025-02-10
18383,2025-02-11 18:41:39,Search Ads,Brand Awareness,No,2025-02-11
51664,2025-02-10 07:22:25,Display Ads,Discount Offer,No,2025-02-10
44309,2025-02-11 11:09:37,Email,Brand Awareness,No,2025-02-11
85844,2025-02-11 09:14:01,Display Ads,Winter Sale,No,2025-02-11
64325,2025-02-10 14:36:32,Social Media,New Product Launch,No,2025-02-10
39400,2025-02-10 20:21:05,Referral,Retargeting,No,2025-02-10
38491,2025-02-10 23:20:48,Referral,Discount Offer,Yes,2025-02-10
32391,2025-02-11 21:35:42,Display Ads,New Product Launch,No,2025-02-11
71235,2025-02-11 04:31:50,Referral,Brand Awareness,No,2025-02-11
90359,2025-02-11 18:01:08,Display Ads,Discount Offer,Yes,2025-02-11
72815,2025-02-11 19:40:30,Referral,-,Yes,2025-02-11
47785,2025-02-11 09:13:14,Email,Discount Offer,Yes,2025-02-11
92904,2025-02-11 20:43:06,Direct Traffic,-,Yes,2025-02-11
46428,2025-02-11 08:49:13,Social Media,Winter Sale,No,2025-02-11
65084,2025-02-10 04:45:03,Social Media,New Product Launch,Yes,2025-02-10
17614,2025-02-11 00:09:06,Direct Traffic,-,Yes,2025-02-11
86715,2025-02-10 00:19:31,Search Ads,Discount Offer,No,2025-02-10
47829,2025-02-11 10:12:38,Display Ads,Discount Offer,Yes,2025-02-11
56219,2025-02-10 12:10:49,Social Media,Brand Awareness,Yes,2025-02-10
89793,2025-02-10 20:20:26,Referral,New Product Launch,Yes,2025-02-10
59072,2025-02-11 09:59:56,Email,-,No,2025-02-11
46977,2025-02-11 19:07:53,Referral,Brand Awareness,Yes,2025-02-11
68681,2025-02-11 05:03:51,Social Media,-,Yes,2025-02-11
79894,2025-02-10 09:49:16,Social Media,Winter Sale,No,2025-02-10
57079,2025-02-10 04:51:41,Search Ads,Winter Sale,Yes,2025-02-10
72415,2025-02-11 08:53:49,Display Ads,Brand Awareness,No,2025-02-11
75293,2025-02-11 11:02:17,Display Ads,Brand Awareness,No,2025-02-11
99490,2025-02-10 05:32:27,Referral,New Product Launch,No,2025-02-10
35296,2025-02-10 19:44:20,Email,-,No,2025-02-10
83626,2025-02-10 02:19:05,Direct Traffic,-,No,2025-02-10
68891,2025-02-11 08:57:13,Display Ads,Retargeting,No,2025-02-11
33345,2025-02-10 19:31:04,Search Ads,Discount Offer,No,2025-02-10
67914,2025-02-10 14:24:21,Direct Traffic,-,Yes,2025-02-10
92402,2025-02-10 02:29:28,Referral,New Product Launch,Yes,2025-02-10
43692,2025-02-11 04:40:56,Email,New Product Launch,No,2025-02-11
58689,2025-02-10 12:59:46,Referral,New Product Launch,No,2025-02-10
24221,2025-02-10 18:23:18,Social Media,Winter Sale,Yes,2025-02-10
88808,2025-02-10 01:21:32,Email,-,No,2025-02-10
94548,2025-02-10 00:58:28,Social Media,-,No,2025-02-10
24771,2025-02-10 18:56:06,Email,Discount Offer,Yes,2025-02-10
61867,2025-02-11 07:52:05,Referral,Winter Sale,No,2025-02-11
74192,2025-02-11 08:14:09,Social Media,Discount Offer,No,2025-02-11
36148,2025-02-10 03:30:07,Search Ads,-,Yes,2025-02-10
60856,2025-02-10 07:24:22,Email,-,Yes,2025-02-10
32839,2025-02-10 22:27:25,Search Ads,-,No,2025-02-10
97087,2025-02-10 16:16:04,Direct Traffic,-,No,2025-02-10
41049,2025-02-10 08:36:48,Social Media,Brand Awareness,Yes,2025-02-10
30588,2025-02-10 05:36:45,Display Ads,Discount Offer,Yes,2025-02-10
15390,2025-02-10 22:50:47,Direct Traffic,-,No,2025-02-10
59109,2025-02-11 22:28:45,Direct Traffic,-,Yes,2025-02-11
59927,2025-02-10 06:29:11,Search Ads,New Product Launch,Yes,2025-02-10
21484,2025-02-10 16:40:19,Display Ads,Brand Awareness,No,2025-02-10
24771,2025-02-11 10:16:42,Search Ads,New Product Launch,No,2025-02-11
69248,2025-02-10 03:02:03,Referral,New Product Launch,Yes,2025-02-10
24741,2025-02-10 04:24:36,Social Media,Discount Offer,Yes,2025-02-10
58064,2025-02-10 17:18:20,Social Media,Winter Sale,No,2025-02-10
67419,2025-02-11 18:17:07,Social Media,Winter Sale,No,2025-02-11
41638,2025-02-10 00:33:31,Direct Traffic,-,Yes,2025-02-10
30274,2025-02-11 19:27:37,Social Media,Retargeting,Yes,2025-02-11
29734,2025-02-10 19:25:00,Display Ads,Discount Offer,No,2025-02-10
25874,2025-02-11 08:06:02,Display Ads,-,Yes,2025-02-11
18301,2025-02-10 16:11:42,Search Ads,Discount Offer,Yes,2025-02-10
56041,2025-02-11 18:57:18,Direct Traffic,-,No,2025-02-11
27371,2025-02-11 03:49:58,Direct Traffic,-,No,2025-02-11
78980,2025-02-10 19:13:48,Display Ads,New Product Launch,No,2025-02-10
16416,2025-02-11 19:24:21,Search Ads,Discount Offer,No,2025-02-11
95509,2025-02-10 03:14:41,Direct Traffic,-,Yes,2025-02-10
68721,2025-02-11 15:37:41,Referral,Retargeting,No,2025-02-11
72612,2025-02-11 13:45:59,Search Ads,New Product Launch,No,2025-02-11
91357,2025-02-11 13:37:33,Social Media,New Product Launch,No,2025-02-11
34551,2025-02-11 03:19:17,Referral,-,Yes,2025-02-11
39559,2025-02-11 18:33:12,Social Media,Retargeting,No,2025-02-11
21713,2025-02-11 22:02:42,Direct Traffic,-,No,2025-02-11
30910,2025-02-10 14:52:54,Display Ads,Winter Sale,No,2025-02-10
48404,2025-02-11 22:45:58,Social Media,Brand Awareness,No,2025-02-11
30380,2025-02-10 14:33:20,Email,Winter Sale,Yes,2025-02-10
85459,2025-02-11 05:36:25,Direct Traffic,-,Yes,2025-02-11
13771,2025-02-11 12:42:06,Direct Traffic,-,No,2025-02-11
40350,2025-02-10 18:52:11,Search Ads,New Product Launch,No,2025-02-10
11058,2025-02-11 22:50:54,Referral,Brand Awareness,Yes,2025-02-11
24620,2025-02-10 13:08:01,Search Ads,Winter Sale,Yes,2025-02-10
29648,2025-02-11 16:00:31,Social Media,Winter Sale,Yes,2025-02-11
60590,2025-02-10 13:17:17,Search Ads,Brand Awareness,No,2025-02-10
61426,2025-02-10 09:54:40,Search Ads,-,Yes,2025-02-10
67525,2025-02-10 11:17:47,Email,-,No,2025-02-10
20826,2025-02-11 10:22:24,Search Ads,Brand Awareness,Yes,2025-02-11
71235,2025-02-11 09:18:08,Email,-,No,2025-02-11
80623,2025-02-10 03:49:17,Search Ads,Discount Offer,No,2025-02-10
32839,2025-02-10 19:31:14,Referral,Discount Offer,No,2025-02-10
42824,2025-02-10 08:08:46,Referral,Winter Sale,Yes,2025-02-10
56219,2025-02-10 08:16:51,Social Media,Brand Awareness,Yes,2025-02-10
77748,2025-02-11 00:29:12,Display Ads,Discount Offer,Yes,2025-02-11
67455,2025-02-10 03:13:15,Email,Brand Awareness,No,2025-02-10
69282,2025-02-10 10:26:21,Search Ads,Brand Awareness,Yes,2025-02-10
38457,2025-02-10 02:00:06,Display Ads,Brand Awareness,Yes,2025-02-10
54301,2025-02-11 02:34:12,Display Ads,Discount Offer,No,2025-02-11
76040,2025-02-10 20:16:49,Search Ads,Brand Awareness,No,2025-02-10
18589,2025-02-11 16:55:33,Social Media,-,Yes,2025-02-11
88425,2025-02-11 20:38:21,Social Media,Brand Awareness,Yes,2025-02-11
78083,2025-02-10 10:37:00,Social Media,Brand Awareness,Yes,2025-02-10
85844,2025-02-11 22:36:24,Referral,Discount Offer,Yes,2025-02-11
90332,2025-02-10 04:00:03,Display Ads,Discount Offer,No,2025-02-10
56009,2025-02-11 21:40:29,Social Media,New Product Launch,Yes,2025-02-11
77184,2025-02-11 13:18:25,Referral,Discount Offer,No,2025-02-11
67722,2025-02-10 00:06:06,Social Media,New Product Launch,No,2025-02-10
11058,2025-02-11 12:21:17,Search Ads,Brand Awareness,No,2025-02-11
27541,2025-02-10 17:57:23,Direct Traffic,-,No,2025-02-10
31581,2025-02-10 15:28:21,Search Ads,Discount Offer,Yes,2025-02-10
20510,2025-02-10 14:44:39,Display Ads,Winter Sale,No,2025-02-10
32160,2025-02-10 06:46:57,Display Ads,Winter Sale,No,2025-02-10
68632,2025-02-10 15:27:38,Direct Traffic,-,No,2025-02-10
76711,2025-02-10 03:14:19,Social Media,-,No,2025-02-10
81103,2025-02-10 02:49:39,Email,Discount Offer,Yes,2025-02-10
18298,2025-02-11 07:14:17,Search Ads,Retargeting,Yes,2025-02-11
29440,2025-02-11 17:47:36,Email,Discount Offer,Yes,2025-02-11
45981,2025-02-10 11:12:02,Direct Traffic,-,No,2025-02-10
77968,2025-02-11 23:53:57,Direct Traffic,-,No,2025-02-11
94897,2025-02-10 12:49:59,Direct Traffic,-,No,2025-02-10
24576,2025-02-11 20:50:36,Search Ads,Winter Sale,No,2025-02-11
11511,2025-02-11 16:15:46,Display Ads,Retargeting,Yes,2025-02-11
10068,2025-02-11 23:05:58,Social Media,Winter Sale,No,2025-02-11
13471,2025-02-10 14:18:30,Search Ads,Winter Sale,Yes,2025-02-10
29785,2025-02-11 18:40:14,Direct Traffic,-,Yes,2025-02-11
21668,2025-02-11 15:54:51,Display Ads,-,Yes,2025-02-11
61462,2025-02-11 03:57:06,Display Ads,New Product Launch,No,2025-02-11
78284,2025-02-11 08:08:20,Referral,New Product Launch,Yes,2025-02-11
81937,2025-02-11 04:06:09,Display Ads,-,Yes,2025-02-11
25901,2025-02-11 11:09:34,Display Ads,-,No,2025-02-11
97825,2025-02-10 03:27:02,Search Ads,-,No,2025-02-10
29809,2025-02-11 05:04:58,Email,Winter Sale,No,2025-02-11
25229,2025-02-11 05:52:53,Referral,Winter Sale,No,2025-02-11
65938,2025-02-11 06:09:49,Social Media,Discount Offer,No,2025-02-11
37386,2025-02-10 22:40:59,Direct Traffic,-,Yes,2025-02-10
37055,2025-02-10 20:52:39,Social Media,-,Yes,2025-02-10
26622,2025-02-10 04:29:24,Social Media,Brand Awareness,No,2025-02-10
34192,2025-02-10 12:48:33,Display Ads,Winter Sale,No,2025-02-10
52335,2025-02-10 16:29:34,Email,New Product Launch,No,2025-02-10
60108,2025-02-11 09:36:33,Direct Traffic,-,No,2025-02-11
42610,2025-02-11 01:45:54,Search Ads,Winter Sale,No,2025-02-11
48949,2025-02-11 09:15:28,Social Media,New Product Launch,No,2025-02-11
33960,2025-02-10 04:38:26,Display Ads,Brand Awareness,No,2025-02-10
70576,2025-02-10 14:17:07,Search Ads,Retargeting,No,2025-02-10
35942,2025-02-10 19:52:08,Social Media,Brand Awareness,Yes,2025-02-10
68641,2025-02-10 20:01:12,Display Ads,New Product Launch,Yes,2025-02-10
87027,2025-02-11 18:27:31,Search Ads,New Product Launch,No,2025-02-11
67893,2025-02-11 11:28:11,Email,New Product Launch,Yes,2025-02-11
28965,2025-02-10 05:43:55,Display Ads,New Product Launch,No,2025-02-10
79823,2025-02-10 16:04:03,Display Ads,Retargeting,No,2025-02-10
76669,2025-02-10 13:11:00,Referral,Retargeting,No,2025-02-10
98208,2025-02-10 06:34:39,Social Media,Winter Sale,Yes,2025-02-10
79883,2025-02-10 01:29:51,Display Ads,-,Yes,2025-02-10
78076,2025-02-11 12:51:09,Direct Traffic,-,No,2025-02-11
87245,2025-02-10 08:31:40,Search Ads,New Product Launch,Yes,2025-02-10
67935,2025-02-10 02:49:28,Social Media,New Product Launch,No,2025-02-10
25229,2025-02-11 03:32:51,Social Media,New Product Launch,Yes,2025-02-11
71827,2025-02-11 05:37:08,Social Media,New Product Launch,Yes,2025-02-11
88885,2025-02-11 10:30:46,Direct Traffic,-,No,2025-02-11
73566,2025-02-11 04:00:53,Display Ads,Discount Offer,No,2025-02-11
59032,2025-02-10 11:18:12,Direct Traffic,-,Yes,2025-02-10
64153,2025-02-11 01:56:46,Social Media,-,No,2025-02-11
17702,2025-02-10 14:18:06,Display Ads,Winter Sale,No,2025-02-10
19388,2025-02-11 00:56:27,Referral,New Product Launch,Yes,2025-02-11
94832,2025-02-11 23:09:29,Search Ads,Brand Awareness,No,2025-02-11
26644,2025-02-11 13:04:54,Direct Traffic,-,No,2025-02-11
38677,2025-02-10 06:23:38,Search Ads,Brand Awareness,Yes,2025-02-10
14036,2025-02-10 04:20:44,Direct Traffic,-,Yes,2025-02-10
47795,2025-02-10 06:27:11,Direct Traffic,-,Yes,2025-02-10
45981,2025-02-10 11:46:10,Email,Winter Sale,No,2025-02-10
49366,2025-02-10 10:24:51,Social Media,Winter Sale,No,2025-02-10
98920,2025-02-11 20:52:31,Search Ads,Brand Awareness,No,2025-02-11
40350,2025-02-11 01:30:06,Search Ads,Retargeting,Yes,2025-02-11
20999,2025-02-11 04:20:35,Email,Brand Awareness,Yes,2025-02-11
48089,2025-02-11 02:23:01,Search Ads,Winter Sale,No,2025-02-11
88142,2025-02-11 02:38:58,Email,Winter Sale,No,2025-02-11
